#Info	Device Log	from Device	manufactured by	PyroScience GmbH
#Link	https://pyroscience.com
#Log Name	21270013
#Comment	OXCAPAF
#Device Name	AquapHOx-L-O2
#DeviceID	12
#UniqueID	24EB9B04575BA553
#Serial number	21270013
#Firmware	410
#Build	6
#Number of Channels	1
#Available Sensors	35
#Supported Analytes	3
#Channel	1
#
#settings	temp (0.001 °C)	pressure (0.001 mbar)	salinity (0.001 g/L)	duration (1=1ms, 8=128ms)	intensity (0=10%, 7=100%)	amp (3=40x, 4=80x, 5=200x, 6=400x)	frequency (Hz)	crcEnable	writeLock	options (bit0=autoFlashDur., bit1=autoAmpl., bit2=1000xOxygen)	broadcast	analyte (0=none, 1=O2, 2=T, 3=pH, 4=CO2)	fiberType (0=230um, 1=430um, 2=1mm)	dual frequency (Hz)
#0	-300000	1013000	27250	5	2	6	4000	0	0	3	3080192	1	2	100	0	0	0	0	0	0
#calibration	dphi0 (0.001 °)	dphi100 (0.001 °)	temp0 (0.001 °C)	temp100 (0.001 °C)	pressure (0.001 mbar)	humidity (0.001 %RH)	f (0.001)	m (0.001)	calFreq (Hz)	tt (10e-5/K)	kt (10e-5/K)	bkgdAmp (0.001 mV)	bkgdDphi (0.001 °)	useKsv	ksv (10e-6/mbar)	ft (10e-6 / K)	mt (10e-6/K)	tempOffset (0.001 °C)	percentO2 (0.001 %O2)
#1	53533	21984	20418	18210	1013000	100000	804	122	4000	-56	969	118	0	0	0	0	-303	0	20950	0	0	0	0	0	0	0	0	0	0	0
#analogOutput	aoSelectA	aoSelectB	aoSelectC	aoSelectD	aoMinA	aoMinB	aoMinC	aoMinD	aoMaxA	aoMaxB	aoMaxC	aoMaxD
#4	259	261	265	266	0	0	0	0	250000	50000	2500000	250000
#temperatureSettings	sensorType	enableAverage	resistorRef (0.001 Ohm)	a (E-10/K)	b (E-11/K)	c (E-13/K)	tempOffset (0.001 °C)	gain
#20	110100	1	56000000	10194608	24977213	322858	0	1
#settingsStatus	sensorCodeType	sensorCodeLED	sensorCodePD	sensorCodeMiddleBlock	sensorCodeLastBlock	sensorSerialNumber	backgroundCompensation	fiberLength	medium	unitsGas	unitsWater	activeSensors	sensorName0	sensorName1	sensorName2	sampleInterval	uidTemperature0	uidTemperature1	uidPressure0	uidPressure1	uidSalinity0	uidSalinity1	measValidityTime
#30	1392508928	2	6	519	195	241450558	0	0	1	0	3	0	0	0	0	30000	0	0	0	0	0	0	0	0	0
#calibrationStatus	lastCal1	lastCal2	lastCal3
#31	671240704	664240704	60000101	0	0	0	0	0
#loggingStatus	filename0	filename1	filename2	mode	interval	duration	active
#32	926036274	858861616	0	1	4	18	0	0	0	0	0	0	0	0	0	0
#deviceStatus	deviceName0	deviceName1	deviceName2	deviceName3	deviceName4	deviceName5	uidLastConfig0	uidLastConfig1	settingsMode	dimPortLed	slaveAddress
#34	1097954657	1883787128	759967055	838860800	0	0	471265616	723084031	0	1000	1	0	0	0	0	0
#nonOpticalSensorsStatus	sampleIntervalSampleTemp	meaValTimeSampleTemp	sampleIntervalCaseTemp	meaValTimeCaseTemp	sampleIntervalPressure	meaValTimePressure	sampleIntervalHumidity	meaValTimeHumidity
#35	30000	90	0	900	0	900	0	900	0	0	0	0	0	0	0	0
#referenceSettings	referenceMode (0=standard, 1=averaging, 2=smart averaging)	refDurationAveragingMode (ms)	refDurationStandardMode (ms)	timeLimitSmartAveragingMode (s)
#41	2	20	50	10	0	0
#
DateTime (YYYY-MM-DD hh:mm:ss)	Fraction of Second (ms)	Comment	status	dphi (0.001 °)	umolar (0.001 umol/L)	mbar (0.001 mbar)	airSat (0.001 %air sat)	tempSample (0.001 °C)	tempCase (0.001 °C)	signalIntensity (0.001 mV)	ambientLight (0.001 mV)	pressure (0.001 mbar)	humidity (0.001 %RH)	resistorTemp (0.001 Ohm or 0.001 mV)	percentO2 (0.001 %O2)	tempOptical (0.001 °C)	pH (0.001 pH)	ldev (0.001 nm)	-	-
2024-07-04 17:19:44			1	23221	232442	189292	90939	17045	16980	2156974	2814	1038906	39379	14771049	18686	0	0	0	0	0
2024-07-04 17:20:14			1	23223	232382	189254	90921	17048	16980	2156622	2703	1038825	39358	14769269	18682	0	0	0	0	0
2024-07-04 17:20:44			1	23232	232192	189106	90850	17050	16980	2159078	2759	1038771	39369	14768074	18667	0	0	0	0	0
2024-07-04 17:21:14			1	23242	231996	188946	90773	17050	16980	2159238	2743	1038834	39380	14767767	18652	0	0	0	0	0
2024-07-04 17:21:44			1	23240	232029	188976	90788	17051	16980	2159646	2355	1038834	39370	14767484	18655	0	0	0	0	0
2024-07-04 17:22:14			1	23236	232107	189040	90818	17051	16980	2159333	2841	1038834	39359	14767010	18661	0	0	0	0	0
2024-07-04 17:22:44			1	23231	232212	189122	90858	17050	16990	2160446	2572	1038870	39359	14767807	18669	0	0	0	0	0
2024-07-04 17:23:14			1	23243	231997	188936	90768	17047	16980	2159614	2715	1038861	39370	14770064	18651	0	0	0	0	0
2024-07-04 17:23:44			1	23247	231965	188886	90743	17040	16990	2158598	2710	1038824	39370	14774523	18646	0	0	0	0	0
2024-07-04 17:24:14			1	23227	232364	189207	90897	17039	16980	2157614	2577	1038807	39370	14775755	18677	0	0	0	0	0
2024-07-04 17:24:44			1	23227	232324	189196	90892	17045	16990	2159086	2741	1038897	39359	14771566	18676	0	0	0	0	0
2024-07-04 17:25:14			1	23250	231846	188821	90713	17049	16980	2159246	2820	1038825	39347	14768879	18639	0	0	0	0	0
2024-07-04 17:25:44			1	23246	231938	188888	90745	17047	17000	2159230	2584	1038915	39371	14769710	18646	0	0	0	0	0
2024-07-04 17:26:14			1	23265	231559	188584	90599	17048	16990	2161438	2764	1038843	39370	14769103	18616	0	0	0	0	0
2024-07-04 17:26:44			1	23286	231156	188251	90439	17047	16980	2164190	2552	1038915	39370	14770034	18583	0	0	0	0	0
2024-07-04 17:27:14			1	23307	230733	187914	90277	17049	16990	2167454	2612	1038816	39359	14768615	18550	0	0	0	0	0
2024-07-04 17:27:44			1	23336	230156	187451	90055	17051	16990	2170342	2690	1038933	39370	14767066	18504	0	0	0	0	0
2024-07-04 17:28:14			1	23370	229477	186908	89795	17054	17000	2173822	2673	1038860	39371	14764924	18451	0	0	0	0	0
2024-07-04 17:28:44			1	23389	229090	186603	89648	17057	16990	2175134	2595	1038978	39380	14763128	18420	0	0	0	0	0
2024-07-04 17:29:14			1	23375	229361	186824	89754	17057	17000	2175366	2582	1038888	39381	14763328	18442	0	0	0	0	0
2024-07-04 17:29:44			1	23373	229413	186859	89771	17055	16990	2174838	3001	1038897	39370	14764820	18446	0	0	0	0	0
2024-07-04 17:30:14			1	23349	229897	187244	89955	17052	17000	2172782	2541	1038915	39371	14766522	18484	0	0	0	0	0
2024-07-04 17:30:44			1	23341	230066	187374	90018	17050	17000	2170062	2781	1038915	39371	14768158	18496	0	0	0	0	0
2024-07-04 17:31:14			1	23301	230863	188013	90325	17047	17000	2167118	2825	1038996	39371	14770171	18560	0	0	0	0	0
2024-07-04 17:31:44			1	23292	231039	188156	90393	17047	17000	2165006	2760	1038860	39349	14770298	18574	0	0	0	0	0
2024-07-04 17:32:14			1	23273	231430	188464	90541	17044	17000	2162366	2808	1038923	39349	14771973	18604	0	0	0	0	0
2024-07-04 17:32:44			1	23257	231756	188723	90665	17042	16990	2161813	2707	1038960	39370	14773198	18630	0	0	0	0	0
2024-07-04 17:33:14			1	23226	232377	189221	90904	17040	17000	2157526	2749	1038923	39360	14774770	18679	0	0	0	0	0
2024-07-04 17:33:44			1	23181	233269	189944	91251	17039	17000	2152765	2729	1038969	39360	14775298	18750	0	0	0	0	0
2024-07-04 17:34:14			1	23163	233618	190232	91390	17040	17000	2149870	2645	1038951	39371	14774950	18779	0	0	0	0	0
2024-07-04 17:34:44			1	23140	234072	190602	91568	17040	17000	2147205	2445	1038915	39371	14774774	18815	0	0	0	0	0
2024-07-04 17:35:14			1	23109	234694	191104	91809	17039	17000	2145029	2467	1038896	39371	14775204	18865	0	0	0	0	0
2024-07-04 17:35:44			1	23101	234853	191234	91871	17039	17000	2143605	2625	1038951	39371	14775398	18878	0	0	0	0	0
2024-07-04 17:36:14			1	23082	235231	191542	92019	17039	17010	2141245	2772	1038905	39371	14775264	18908	0	0	0	0	0
2024-07-04 17:36:44			1	23077	235330	191623	92058	17039	17010	2139333	2442	1038932	39360	14775221	18916	0	0	0	0	0
2024-07-04 17:37:14			1	23051	235842	192043	92260	17040	17000	2137749	2408	1038951	39382	14774513	18957	0	0	0	0	0
2024-07-04 17:37:44			1	23049	235875	192074	92275	17041	17010	2135965	2545	1038941	39371	14774253	18960	0	0	0	0	0
2024-07-04 17:38:14			1	23044	235982	192157	92315	17040	16990	2136949	2441	1038933	39359	14774567	18969	0	0	0	0	0
2024-07-04 17:38:44			1	23045	235955	192139	92306	17041	17000	2137141	2275	1038869	39371	14774316	18967	0	0	0	0	0
2024-07-04 17:39:14			1	23053	235795	192009	92243	17041	17000	2138101	2542	1038923	39360	14773949	18954	0	0	0	0	0
2024-07-04 17:39:44			1	23054	235769	191990	92235	17042	17000	2138981	2432	1038923	39360	14773272	18952	0	0	0	0	0
2024-07-04 17:40:14			1	23061	235615	191872	92178	17044	16990	2138797	2701	1038906	39348	14772294	18941	0	0	0	0	0
2024-07-04 17:40:44			1	23067	235489	191773	92131	17045	17000	2139637	2743	1038915	39349	14771316	18931	0	0	0	0	0
2024-07-04 17:41:14			1	23069	235442	191739	92114	17046	17000	2140157	2646	1038923	39371	14770895	18927	0	0	0	0	0
2024-07-04 17:41:44			1	23072	235382	191690	92091	17046	17000	2138045	2797	1038923	39360	14770875	18923	0	0	0	0	0
2024-07-04 17:42:14			1	23061	235595	191866	92176	17047	17000	2137709	2729	1038923	39360	14769827	18940	0	0	0	0	0
2024-07-04 17:42:44			1	23066	235495	191785	92137	17047	17000	2139157	2487	1038978	39371	14769783	18932	0	0	0	0	0
2024-07-04 17:43:14			1	23078	235256	191591	92043	17047	16990	2137717	2537	1038852	39370	14770241	18913	0	0	0	0	0
2024-07-04 17:43:44			1	23069	235435	191737	92113	17047	17000	2138957	2519	1038996	39360	14770067	18927	0	0	0	0	0
2024-07-04 17:44:14			1	23074	235336	191655	92074	17047	17000	2140109	2624	1038896	39360	14769727	18919	0	0	0	0	0
2024-07-04 17:44:44			1	23090	235024	191398	91951	17046	17000	2142917	2685	1038842	39371	14770491	18894	0	0	0	0	0
2024-07-04 17:45:14			1	23097	234878	191283	91895	17047	17000	2141973	2750	1038915	39360	14770121	18882	0	0	0	0	0
2024-07-04 17:45:44			1	23073	235342	191668	92081	17049	17000	2140645	2538	1038951	39360	14768952	18920	0	0	0	0	0
2024-07-04 17:46:14			1	23076	235276	191617	92056	17050	17010	2139293	2633	1038987	39371	14767864	18915	0	0	0	0	0
2024-07-04 17:46:44			1	23071	235348	191690	92092	17054	17000	2139173	2441	1038923	39360	14765241	18923	0	0	0	0	0
2024-07-04 17:47:14			1	23059	235574	191881	92184	17056	17000	2138869	2879	1038860	39360	14763862	18941	0	0	0	0	0
2024-07-04 17:47:44			1	23057	235587	191906	92196	17060	17010	2138125	2812	1038878	39371	14761472	18944	0	0	0	0	0
2024-07-04 17:48:14			1	23052	235693	191989	92236	17059	17010	2137709	2614	1038932	39360	14761836	18952	0	0	0	0	0
2024-07-04 17:48:44			1	23064	235440	191790	92141	17061	17010	2137861	2656	1038878	39371	14760471	18932	0	0	0	0	0
2024-07-04 17:49:14			1	23089	234942	191384	91946	17061	17000	2141013	2750	1038923	39371	14760351	18892	0	0	0	0	0
2024-07-04 17:49:44			1	23097	234777	191253	91883	17062	17010	2140973	2818	1038941	39382	14760117	18879	0	0	0	0	0
2024-07-04 17:50:14			1	23117	234373	190928	91727	17063	17000	2144133	2866	1039005	39371	14759479	18847	0	0	0	0	0
2024-07-04 17:50:44			1	23114	234432	190976	91750	17063	17010	2143813	2935	1039023	39371	14759349	18852	0	0	0	0	0
2024-07-04 17:51:14			1	23130	234115	190718	91626	17063	17010	2145397	2888	1038941	39360	14759209	18827	0	0	0	0	0
2024-07-04 17:51:44			1	23132	234076	190685	91610	17063	17010	2144661	2564	1038932	39371	14758996	18823	0	0	0	0	0
2024-07-04 17:52:14			1	23157	233581	190283	91417	17063	17010	2148597	2789	1038914	39371	14759046	18784	0	0	0	0	0
2024-07-04 17:52:44			1	23158	233562	190267	91409	17063	17010	2147269	2680	1038887	39371	14759059	18782	0	0	0	0	0
2024-07-04 17:53:14			1	23158	233548	190263	91407	17065	17020	2147750	2546	1039004	39361	14758041	18782	0	0	0	0	0
2024-07-04 17:53:44			1	23160	233502	190229	91391	17066	17010	2149845	2514	1038914	39360	14757100	18778	0	0	0	0	0
2024-07-04 17:54:14			1	23170	233278	190060	91310	17070	17010	2149486	3168	1038959	39349	14754680	18762	0	0	0	0	0
2024-07-04 17:54:44			1	23177	233099	189936	91251	17076	17010	2151789	3029	1038941	39371	14750140	18749	0	0	0	0	0
2024-07-04 17:55:14			1	23181	232994	189863	91217	17080	17010	2151565	2645	1038968	39360	14747717	18742	0	0	0	0	0
2024-07-04 17:55:44			1	23180	233000	189876	91223	17082	17010	2149437	2822	1038995	39371	14746245	18743	0	0	0	0	0
2024-07-04 17:56:14			1	23159	233414	190213	91385	17082	17020	2149125	2915	1038986	39362	14746525	18777	0	0	0	0	0
2024-07-04 17:56:44			1	23170	233197	190036	91300	17082	17020	2149045	2593	1039004	39372	14746435	18759	0	0	0	0	0
2024-07-04 17:57:14			1	23176	233059	189934	91252	17085	17010	2148125	2972	1038914	39371	14744529	18749	0	0	0	0	0
2024-07-04 17:57:44			1	23156	233446	190253	91405	17086	17020	2148189	2916	1039004	39382	14743371	18781	0	0	0	0	0
2024-07-04 17:58:14			1	23156	233433	190249	91404	17088	17020	2149389	2755	1039031	39372	14742106	18780	0	0	0	0	0
2024-07-04 17:58:44			1	23138	233721	190519	91534	17098	17020	2147181	2629	1039004	39382	14735333	18807	0	0	0	0	0
2024-07-04 17:59:14			1	23146	233530	190381	91468	17103	17030	2147030	2769	1039103	39362	14731875	18793	0	0	0	0	0
2024-07-04 17:59:44			1	23149	233450	190326	91443	17106	17030	2146509	2562	1038995	39383	14730243	18788	0	0	0	0	0
2024-07-04 18:00:14			1	23149	233430	190320	91440	17109	17020	2146341	2589	1039013	39383	14727870	18787	0	0	0	0	0
2024-07-04 18:00:44			1	23136	233667	190524	91538	17112	17030	2146501	2463	1039076	39383	14725961	18807	0	0	0	0	0
2024-07-04 18:01:14			1	23161	233166	190120	91344	17113	17020	2148261	2659	1039013	39373	14725517	18768	0	0	0	0	0
2024-07-04 18:01:44			1	23166	233041	190031	91302	17117	17020	2149261	2461	1039013	39383	14722756	18759	0	0	0	0	0
2024-07-04 18:02:14			1	23180	232772	189809	91195	17116	17040	2151189	2710	1039094	39374	14723003	18737	0	0	0	0	0
2024-07-04 18:02:44			1	23192	232529	189614	91102	17117	17040	2152590	2948	1039067	39384	14722513	18718	0	0	0	0	0
2024-07-04 18:03:14			1	23207	232228	189372	90985	17118	17040	2154030	2710	1039121	39363	14722085	18694	0	0	0	0	0
2024-07-04 18:03:44			1	23217	232065	189222	90913	17113	17040	2155862	2532	1039067	39384	14725026	18679	0	0	0	0	0
2024-07-04 18:04:14			1	23226	231902	189082	90845	17111	17030	2155398	3033	1039076	39383	14726481	18665	0	0	0	0	0
2024-07-04 18:04:44			1	23248	231458	188727	90675	17113	17040	2156406	2584	1039157	39375	14725223	18630	0	0	0	0	0
2024-07-04 18:05:14			1	23253	231354	188645	90636	17114	17050	2157510	2749	1039112	39375	14724475	18622	0	0	0	0	0
2024-07-04 18:05:44			1	23262	231172	188500	90566	17115	17040	2159998	2775	1039094	39374	14723845	18608	0	0	0	0	0
2024-07-04 18:06:14			1	23257	231263	188578	90604	17116	17030	2159310	2870	1039058	39373	14723047	18615	0	0	0	0	0
2024-07-04 18:06:44			1	23270	231002	188369	90503	17117	17040	2161006	2780	1039049	39385	14722426	18595	0	0	0	0	0
2024-07-04 18:07:14			1	23268	231041	188401	90519	17117	17040	2159894	2646	1039148	39363	14722743	18598	0	0	0	0	0
2024-07-04 18:07:44			1	23268	231041	188401	90519	17117	17040	2161054	2827	1039121	39374	14722603	18598	0	0	0	0	0
2024-07-04 18:08:14			1	23269	231015	188383	90510	17118	17040	2162558	2799	1039076	39364	14721808	18596	0	0	0	0	0
2024-07-04 18:08:44			1	23285	230703	188128	90388	17118	17050	2163302	2831	1039112	39375	14722059	18571	0	0	0	0	0
2024-07-04 18:09:14			1	23280	230827	188216	90429	17114	17040	2161358	3052	1039076	39375	14724792	18580	0	0	0	0	0
2024-07-04 18:09:44			1	23291	230679	188061	90354	17104	17040	2162830	2998	1039130	39375	14731118	18564	0	0	0	0	0
2024-07-04 18:10:14			1	23306	230421	187832	90244	17099	17050	2165046	3022	1039121	39375	14734789	18542	0	0	0	0	0
2024-07-04 18:10:44			1	23322	230136	187587	90125	17095	17050	2166502	2927	1039175	39375	14737203	18517	0	0	0	0	0
2024-07-04 18:11:14			1	23343	229749	187261	89968	17092	17050	2168926	2810	1039085	39353	14739245	18485	0	0	0	0	0
2024-07-04 18:11:44			1	23373	229181	186791	89742	17090	17050	2170782	2855	1039112	39353	14740914	18439	0	0	0	0	0
2024-07-04 18:12:14			1	23390	228886	186533	89618	17085	17060	2174638	3023	1039157	39354	14744366	18414	0	0	0	0	0
2024-07-04 18:12:44			1	23428	228174	185943	89334	17082	17050	2177094	2935	1039166	39375	14746422	18355	0	0	0	0	0
2024-07-04 18:13:14			1	23448	227842	185645	89190	17074	17050	2178870	2837	1039139	39364	14751699	18326	0	0	0	0	0
2024-07-04 18:13:44			1	23439	228101	185811	89268	17061	17060	2179726	3006	1039102	39354	14760194	18342	0	0	0	0	0
2024-07-04 18:14:14			1	23370	229491	186912	89796	17052	17050	2170582	2997	1039057	39353	14766416	18451	0	0	0	0	0
2024-07-04 18:14:44			1	23312	230656	187841	90242	17046	17040	2163862	2650	1039021	39364	14770648	18543	0	0	0	0	0
2024-07-04 18:15:14			1	23240	232183	189021	90807	17028	17040	2155862	2769	1039049	39353	14782891	18659	0	0	0	0	0
2024-07-04 18:15:44			1	23192	233093	189780	91172	17033	17040	2150550	2738	1039013	39341	14779583	18734	0	0	0	0	0
2024-07-04 18:16:14			1	23168	233620	190181	91364	17025	17040	2147365	2671	1039076	39353	14784707	18774	0	0	0	0	0
2024-07-04 18:16:44			1	23147	234055	190525	91528	17022	17040	2146333	2638	1039013	39352	14786753	18808	0	0	0	0	0
2024-07-04 18:17:14			1	23143	234141	190591	91560	17021	17050	2146453	2710	1039057	39353	14787337	18814	0	0	0	0	0
2024-07-04 18:17:44			1	23136	234287	190706	91615	17020	17030	2146197	2598	1039031	39351	14787978	18825	0	0	0	0	0
2024-07-04 18:18:14			1	23130	234412	190805	91663	17019	17030	2145341	2538	1038977	39362	14789317	18835	0	0	0	0	0
2024-07-04 18:18:44			1	23145	234108	190561	91546	17020	17030	2145605	2746	1039004	39351	14788435	18811	0	0	0	0	0
2024-07-04 18:19:14			1	23131	234338	190773	91648	17027	17020	2146301	2572	1038986	39351	14783752	18832	0	0	0	0	0
2024-07-04 18:19:44			1	23136	234179	190674	91602	17036	17030	2145733	2875	1038995	39351	14777133	18822	0	0	0	0	0
2024-07-04 18:20:14			1	23141	234012	190574	91555	17046	17020	2145021	2346	1038932	39373	14770995	18812	0	0	0	0	0
2024-07-04 18:20:44			1	23149	233699	190400	91474	17069	17020	2146477	2616	1038977	39361	14755110	18795	0	0	0	0	0
2024-07-04 18:21:14			1	23176	233079	189940	91254	17082	17030	2149557	2695	1038968	39362	14745971	18750	0	0	0	0	0
2024-07-04 18:21:44			1	23201	232560	189531	91058	17086	17020	2152093	2931	1038986	39394	14743875	18709	0	0	0	0	0
2024-07-04 18:22:14			1	23217	232279	189285	90939	17081	17030	2153758	2970	1039031	39383	14747173	18685	0	0	0	0	0
2024-07-04 18:22:44			1	23226	232116	189145	90872	17079	17030	2155349	2776	1039004	39383	14748178	18671	0	0	0	0	0
2024-07-04 18:23:14			1	23234	231933	189009	90807	17083	17020	2155262	2751	1039013	39383	14745504	18658	0	0	0	0	0
2024-07-04 18:23:44			1	23232	231952	189035	90820	17086	17030	2157230	2724	1039049	39373	14743461	18660	0	0	0	0	0
2024-07-04 18:24:14			1	23240	231802	188909	90759	17085	17030	2157230	2501	1039031	39383	14744022	18648	0	0	0	0	0
2024-07-04 18:24:44			1	23262	231431	188576	90598	17076	17030	2159390	2845	1039058	39383	14750374	18615	0	0	0	0	0
2024-07-04 18:25:14			1	23283	231095	188264	90447	17065	17030	2161038	3064	1039004	39383	14758091	18584	0	0	0	0	0
2024-07-04 18:25:44			1	23313	230603	187815	90230	17051	17040	2162902	2741	1038994	39375	14767464	18540	0	0	0	0	0
2024-07-04 18:26:14			1	23303	230765	187964	90302	17056	17030	2162590	2894	1039049	39373	14764196	18555	0	0	0	0	0
2024-07-04 18:26:44			1	23283	231155	188282	90455	17056	17030	2161102	2931	1038977	39373	14764086	18586	0	0	0	0	0
2024-07-04 18:27:14			1	23256	231689	188713	90662	17055	17040	2158790	3005	1039013	39363	14764296	18629	0	0	0	0	0
2024-07-04 18:27:44			1	23239	232022	188984	90792	17055	17020	2155654	2562	1039013	39362	14764830	18655	0	0	0	0	0
2024-07-04 18:28:14			1	23216	232466	189350	90968	17056	17040	2152318	2656	1038994	39353	14764142	18692	0	0	0	0	0
2024-07-04 18:28:44			1	23191	232971	189754	91162	17054	17030	2149894	2745	1038949	39362	14765117	18731	0	0	0	0	0
2024-07-04 18:29:14			1	23156	233695	190326	91436	17049	17030	2147557	2663	1038968	39362	14768528	18788	0	0	0	0	0
2024-07-04 18:29:44			1	23149	233840	190441	91491	17048	17030	2145477	2737	1038941	39373	14769657	18799	0	0	0	0	0
2024-07-04 18:30:14			1	23136	234158	190668	91599	17039	17030	2143437	2806	1038977	39362	14775288	18822	0	0	0	0	0
2024-07-04 18:30:44			1	23105	234800	191177	91843	17035	17040	2140485	2665	1038958	39363	14777838	18872	0	0	0	0	0
2024-07-04 18:31:14			1	23070	235490	191742	92115	17036	17030	2137853	2768	1038913	39373	14777734	18928	0	0	0	0	0
2024-07-04 18:31:44			1	23059	235696	191917	92199	17038	17030	2135957	2819	1038941	39373	14776069	18945	0	0	0	0	0
2024-07-04 18:32:14			1	23030	236269	192387	92425	17039	17020	2134397	2719	1038932	39373	14775144	18991	0	0	0	0	0
2024-07-04 18:32:44			1	23005	236756	192791	92619	17041	17020	2130629	2866	1038959	39373	14773939	19031	0	0	0	0	0
2024-07-04 18:33:14			1	22995	236957	192954	92698	17041	17020	2129717	3004	1038959	39362	14774043	19047	0	0	0	0	0
2024-07-04 18:33:44			1	22998	236903	192907	92675	17040	17020	2129525	2617	1038896	39372	14774660	19043	0	0	0	0	0
2024-07-04 18:34:14			1	22975	237372	193286	92857	17039	17030	2126253	2462	1039004	39362	14775755	19080	0	0	0	0	0
2024-07-04 18:34:44			1	22965	237587	193454	92937	17037	17030	2124973	2625	1038922	39362	14776526	19097	0	0	0	0	0
2024-07-04 18:35:14			1	22975	237400	193294	92860	17035	17020	2125733	3084	1038923	39372	14778001	19081	0	0	0	0	0
2024-07-04 18:35:44			1	22969	237527	193394	92908	17034	17020	2125621	2978	1038977	39372	14778923	19091	0	0	0	0	0
2024-07-04 18:36:14			1	22982	237273	193183	92807	17033	17020	2125861	2793	1038959	39383	14779607	19070	0	0	0	0	0
2024-07-04 18:36:44			1	22992	237051	193013	92726	17036	17010	2127325	2981	1038995	39382	14777497	19053	0	0	0	0	0
2024-07-04 18:37:14			1	22996	236903	192928	92686	17046	17010	2128405	2945	1038887	39382	14770521	19045	0	0	0	0	0
2024-07-04 18:37:44			1	22990	237003	193020	92730	17049	17010	2127781	2707	1038905	39393	14768332	19054	0	0	0	0	0
2024-07-04 18:38:14			1	23006	236654	192750	92601	17053	17020	2128285	2818	1038896	39372	14765614	19027	0	0	0	0	0
2024-07-04 18:38:44			1	23017	236413	192565	92512	17056	17020	2130541	3031	1038950	39382	14763648	19009	0	0	0	0	0
2024-07-04 18:39:14			1	23017	236386	192557	92509	17060	17010	2131845	2746	1038887	39393	14761339	19008	0	0	0	0	0
2024-07-04 18:39:44			1	23068	235360	191725	92109	17061	17010	2136253	2885	1038905	39382	14760621	18926	0	0	0	0	0
2024-07-04 18:40:14			1	23126	234215	190788	91659	17060	17010	2141685	2434	1038959	39371	14761469	18834	0	0	0	0	0
2024-07-04 18:40:44			1	23166	233424	190144	91350	17060	17010	2147781	2525	1038959	39404	14761229	18770	0	0	0	0	0
2024-07-04 18:41:14			1	23212	232518	189406	90995	17060	17020	2151125	2387	1038869	39382	14760868	18697	0	0	0	0	0
2024-07-04 18:41:44			1	23230	232151	189114	90855	17062	17010	2153805	2738	1038914	39371	14759600	18668	0	0	0	0	0
2024-07-04 18:42:14			1	23243	231870	188899	90752	17066	17020	2155206	3022	1038977	39405	14757050	18647	0	0	0	0	0
2024-07-04 18:42:44			1	23267	231387	188513	90567	17068	17010	2158326	3103	1038914	39382	14755781	18609	0	0	0	0	0
2024-07-04 18:43:14			1	23291	230932	188135	90385	17066	17010	2160718	2974	1038860	39382	14757300	18572	0	0	0	0	0
2024-07-04 18:43:44			1	23305	230779	187948	90293	17048	17010	2162254	2842	1038959	39393	14769583	18553	0	0	0	0	0
2024-07-04 18:44:14			1	23323	230561	187702	90173	17028	17000	2162526	2552	1038923	39393	14782574	18529	0	0	0	0	0
2024-07-04 18:44:44			1	23294	231200	188183	90403	17017	17010	2159678	2671	1038968	39393	14790381	18576	0	0	0	0	0
2024-07-04 18:45:14			1	23254	231982	188820	90709	17017	17010	2155862	2743	1038959	39382	14790058	18639	0	0	0	0	0
2024-07-04 18:45:44			1	23222	232636	189339	90958	17013	17010	2152565	2939	1038941	39382	14793379	18690	0	0	0	0	0
2024-07-04 18:46:14			1	23208	232945	189572	91069	17008	17000	2152286	2970	1038923	39371	14796333	18714	0	0	0	0	0
2024-07-04 18:46:44			1	23206	232978	189603	91084	17009	17010	2151166	2652	1038905	39371	14795815	18716	0	0	0	0	0
2024-07-04 18:47:14			1	23192	233267	189831	91193	17007	17010	2149853	2764	1038851	39393	14796907	18739	0	0	0	0	0
2024-07-04 18:47:44			1	23156	234086	190441	91485	16991	17000	2145045	2794	1038896	39371	14807745	18799	0	0	0	0	0
2024-07-04 18:48:14			1	23131	234514	190824	91670	17001	16990	2142165	2992	1038824	39370	14801119	18837	0	0	0	0	0
2024-07-04 18:48:44			1	23123	234659	190950	91730	17003	17000	2141533	2711	1038860	39371	14799584	18849	0	0	0	0	0
2024-07-04 18:49:14			1	23121	234652	190968	91740	17010	17000	2140557	2741	1038833	39371	14794918	18851	0	0	0	0	0
2024-07-04 18:49:44			1	23145	234162	190577	91552	17012	17000	2143893	2554	1038842	39371	14793709	18813	0	0	0	0	0
2024-07-04 18:50:14			1	23157	233945	190389	91462	17009	17000	2146053	2714	1038833	39392	14795669	18794	0	0	0	0	0
2024-07-04 18:50:44			1	23186	233392	189929	91240	17006	16990	2148341	2772	1038824	39370	14797761	18749	0	0	0	0	0
2024-07-04 18:51:14			1	23196	233209	189773	91165	17004	17000	2150389	2675	1038860	39381	14799514	18733	0	0	0	0	0
2024-07-04 18:51:44			1	23211	232927	189536	91051	17002	16990	2152293	2789	1038797	39370	14800302	18710	0	0	0	0	0
2024-07-04 18:52:14			1	23225	232678	189320	90947	16998	17000	2152734	2690	1038869	39371	14802978	18689	0	0	0	0	0
2024-07-04 18:52:44			1	23242	232371	189056	90820	16994	17000	2155214	2643	1038788	39393	14806316	18663	0	0	0	0	0
