,,,Duration
period1,sc01,t7689,1
period1,sc01,t7690,1
period1,sc01,t7691,1
period1,sc01,t7692,1
period1,sc01,t7693,1
period1,sc01,t7694,1
period1,sc01,t7695,1
period1,sc01,t7696,1
period1,sc01,t7697,1
period1,sc01,t7698,1
period1,sc01,t7699,1
period1,sc01,t7700,1
period1,sc01,t7701,1
period1,sc01,t7702,1
period1,sc01,t7703,1
period1,sc01,t7704,1
period1,sc01,t7705,1
period1,sc01,t7706,1
period1,sc01,t7707,1
period1,sc01,t7708,1
period1,sc01,t7709,1
period1,sc01,t7710,1
period1,sc01,t7711,1
period1,sc01,t7712,1
period1,sc01,t7713,1
period1,sc01,t7714,1
period1,sc01,t7715,1
period1,sc01,t7716,1
period1,sc01,t7717,1
period1,sc01,t7718,1
period1,sc01,t7719,1
period1,sc01,t7720,1
period1,sc01,t7721,1
period1,sc01,t7722,1
period1,sc01,t7723,1
period1,sc01,t7724,1
period1,sc01,t7725,1
period1,sc01,t7726,1
period1,sc01,t7727,1
period1,sc01,t7728,1
period1,sc01,t7729,1
period1,sc01,t7730,1
period1,sc01,t7731,1
period1,sc01,t7732,1
period1,sc01,t7733,1
period1,sc01,t7734,1
period1,sc01,t7735,1
period1,sc01,t7736,1
period1,sc01,t7737,1
period1,sc01,t7738,1
period1,sc01,t7739,1
period1,sc01,t7740,1
period1,sc01,t7741,1
period1,sc01,t7742,1
period1,sc01,t7743,1
period1,sc01,t7744,1
period1,sc01,t7745,1
period1,sc01,t7746,1
period1,sc01,t7747,1
period1,sc01,t7748,1
period1,sc01,t7749,1
period1,sc01,t7750,1
period1,sc01,t7751,1
period1,sc01,t7752,1
period1,sc01,t7753,1
period1,sc01,t7754,1
period1,sc01,t7755,1
period1,sc01,t7756,1
period1,sc01,t7757,1
period1,sc01,t7758,1
period1,sc01,t7759,1
period1,sc01,t7760,1
period1,sc01,t7761,1
period1,sc01,t7762,1
period1,sc01,t7763,1
period1,sc01,t7764,1
period1,sc01,t7765,1
period1,sc01,t7766,1
period1,sc01,t7767,1
period1,sc01,t7768,1
period1,sc01,t7769,1
period1,sc01,t7770,1
period1,sc01,t7771,1
period1,sc01,t7772,1
period1,sc01,t7773,1
period1,sc01,t7774,1
period1,sc01,t7775,1
period1,sc01,t7776,1
period1,sc01,t7777,1
period1,sc01,t7778,1
period1,sc01,t7779,1
period1,sc01,t7780,1
period1,sc01,t7781,1
period1,sc01,t7782,1
period1,sc01,t7783,1
period1,sc01,t7784,1
period1,sc01,t7785,1
period1,sc01,t7786,1
period1,sc01,t7787,1
period1,sc01,t7788,1
period1,sc01,t7789,1
period1,sc01,t7790,1
period1,sc01,t7791,1
period1,sc01,t7792,1
period1,sc01,t7793,1
period1,sc01,t7794,1
period1,sc01,t7795,1
period1,sc01,t7796,1
period1,sc01,t7797,1
period1,sc01,t7798,1
period1,sc01,t7799,1
period1,sc01,t7800,1
period1,sc01,t7801,1
period1,sc01,t7802,1
period1,sc01,t7803,1
period1,sc01,t7804,1
period1,sc01,t7805,1
period1,sc01,t7806,1
period1,sc01,t7807,1
period1,sc01,t7808,1
period1,sc01,t7809,1
period1,sc01,t7810,1
period1,sc01,t7811,1
period1,sc01,t7812,1
period1,sc01,t7813,1
period1,sc01,t7814,1
period1,sc01,t7815,1
period1,sc01,t7816,1
period1,sc01,t7817,1
period1,sc01,t7818,1
period1,sc01,t7819,1
period1,sc01,t7820,1
period1,sc01,t7821,1
period1,sc01,t7822,1
period1,sc01,t7823,1
period1,sc01,t7824,1
period1,sc01,t7825,1
period1,sc01,t7826,1
period1,sc01,t7827,1
period1,sc01,t7828,1
period1,sc01,t7829,1
period1,sc01,t7830,1
period1,sc01,t7831,1
period1,sc01,t7832,1
period1,sc01,t7833,1
period1,sc01,t7834,1
period1,sc01,t7835,1
period1,sc01,t7836,1
period1,sc01,t7837,1
period1,sc01,t7838,1
period1,sc01,t7839,1
period1,sc01,t7840,1
period1,sc01,t7841,1
period1,sc01,t7842,1
period1,sc01,t7843,1
period1,sc01,t7844,1
period1,sc01,t7845,1
period1,sc01,t7846,1
period1,sc01,t7847,1
period1,sc01,t7848,1
period1,sc01,t7849,1
period1,sc01,t7850,1
period1,sc01,t7851,1
period1,sc01,t7852,1
period1,sc01,t7853,1
period1,sc01,t7854,1
period1,sc01,t7855,1
period1,sc01,t7856,1
period1,sc01,t7857,1
period1,sc01,t7858,1
period1,sc01,t7859,1
period1,sc01,t7860,1
period1,sc01,t7861,1
period1,sc01,t7862,1
period1,sc01,t7863,1
period1,sc01,t7864,1
period1,sc01,t7865,1
period1,sc01,t7866,1
period1,sc01,t7867,1
period1,sc01,t7868,1
period1,sc01,t7869,1
period1,sc01,t7870,1
period1,sc01,t7871,1
period1,sc01,t7872,1
period1,sc01,t7873,1
period1,sc01,t7874,1
period1,sc01,t7875,1
period1,sc01,t7876,1
period1,sc01,t7877,1
period1,sc01,t7878,1
period1,sc01,t7879,1
period1,sc01,t7880,1
period1,sc01,t7881,1
period1,sc01,t7882,1
period1,sc01,t7883,1
period1,sc01,t7884,1
period1,sc01,t7885,1
period1,sc01,t7886,1
period1,sc01,t7887,1
period1,sc01,t7888,1
period1,sc01,t7889,1
period1,sc01,t7890,1
period1,sc01,t7891,1
period1,sc01,t7892,1
period1,sc01,t7893,1
period1,sc01,t7894,1
period1,sc01,t7895,1
period1,sc01,t7896,1
period1,sc01,t7897,1
period1,sc01,t7898,1
period1,sc01,t7899,1
period1,sc01,t7900,1
period1,sc01,t7901,1
period1,sc01,t7902,1
period1,sc01,t7903,1
period1,sc01,t7904,1
period1,sc01,t7905,1
period1,sc01,t7906,1
period1,sc01,t7907,1
period1,sc01,t7908,1
period1,sc01,t7909,1
period1,sc01,t7910,1
period1,sc01,t7911,1
period1,sc01,t7912,1
period1,sc01,t7913,1
period1,sc01,t7914,1
period1,sc01,t7915,1
period1,sc01,t7916,1
period1,sc01,t7917,1
period1,sc01,t7918,1
period1,sc01,t7919,1
period1,sc01,t7920,1
period1,sc01,t7921,1
period1,sc01,t7922,1
period1,sc01,t7923,1
period1,sc01,t7924,1
period1,sc01,t7925,1
period1,sc01,t7926,1
period1,sc01,t7927,1
period1,sc01,t7928,1
period1,sc01,t7929,1
period1,sc01,t7930,1
period1,sc01,t7931,1
period1,sc01,t7932,1
period1,sc01,t7933,1
period1,sc01,t7934,1
period1,sc01,t7935,1
period1,sc01,t7936,1
period1,sc01,t7937,1
period1,sc01,t7938,1
period1,sc01,t7939,1
period1,sc01,t7940,1
period1,sc01,t7941,1
period1,sc01,t7942,1
period1,sc01,t7943,1
period1,sc01,t7944,1
period1,sc01,t7945,1
period1,sc01,t7946,1
period1,sc01,t7947,1
period1,sc01,t7948,1
period1,sc01,t7949,1
period1,sc01,t7950,1
period1,sc01,t7951,1
period1,sc01,t7952,1
period1,sc01,t7953,1
period1,sc01,t7954,1
period1,sc01,t7955,1
period1,sc01,t7956,1
period1,sc01,t7957,1
period1,sc01,t7958,1
period1,sc01,t7959,1
period1,sc01,t7960,1
period1,sc01,t7961,1
period1,sc01,t7962,1
period1,sc01,t7963,1
period1,sc01,t7964,1
period1,sc01,t7965,1
period1,sc01,t7966,1
period1,sc01,t7967,1
period1,sc01,t7968,1
period1,sc01,t7969,1
period1,sc01,t7970,1
period1,sc01,t7971,1
period1,sc01,t7972,1
period1,sc01,t7973,1
period1,sc01,t7974,1
period1,sc01,t7975,1
period1,sc01,t7976,1
period1,sc01,t7977,1
period1,sc01,t7978,1
period1,sc01,t7979,1
period1,sc01,t7980,1
period1,sc01,t7981,1
period1,sc01,t7982,1
period1,sc01,t7983,1
period1,sc01,t7984,1
period1,sc01,t7985,1
period1,sc01,t7986,1
period1,sc01,t7987,1
period1,sc01,t7988,1
period1,sc01,t7989,1
period1,sc01,t7990,1
period1,sc01,t7991,1
period1,sc01,t7992,1
period1,sc01,t7993,1
period1,sc01,t7994,1
period1,sc01,t7995,1
period1,sc01,t7996,1
period1,sc01,t7997,1
period1,sc01,t7998,1
period1,sc01,t7999,1
period1,sc01,t8000,1
period1,sc01,t8001,1
period1,sc01,t8002,1
period1,sc01,t8003,1
period1,sc01,t8004,1
period1,sc01,t8005,1
period1,sc01,t8006,1
period1,sc01,t8007,1
period1,sc01,t8008,1
period1,sc01,t8009,1
period1,sc01,t8010,1
period1,sc01,t8011,1
period1,sc01,t8012,1
period1,sc01,t8013,1
period1,sc01,t8014,1
period1,sc01,t8015,1
period1,sc01,t8016,1
period1,sc01,t8017,1
period1,sc01,t8018,1
period1,sc01,t8019,1
period1,sc01,t8020,1
period1,sc01,t8021,1
period1,sc01,t8022,1
period1,sc01,t8023,1
period1,sc01,t8024,1
period1,sc01,t8025,1
period1,sc01,t8026,1
period1,sc01,t8027,1
period1,sc01,t8028,1
period1,sc01,t8029,1
period1,sc01,t8030,1
period1,sc01,t8031,1
period1,sc01,t8032,1
period1,sc01,t8033,1
period1,sc01,t8034,1
period1,sc01,t8035,1
period1,sc01,t8036,1
period1,sc01,t8037,1
period1,sc01,t8038,1
period1,sc01,t8039,1
period1,sc01,t8040,1
period1,sc01,t8041,1
period1,sc01,t8042,1
period1,sc01,t8043,1
period1,sc01,t8044,1
period1,sc01,t8045,1
period1,sc01,t8046,1
period1,sc01,t8047,1
period1,sc01,t8048,1
period1,sc01,t8049,1
period1,sc01,t8050,1
period1,sc01,t8051,1
period1,sc01,t8052,1
period1,sc01,t8053,1
period1,sc01,t8054,1
period1,sc01,t8055,1
period1,sc01,t8056,1
period1,sc01,t8057,1
period1,sc01,t8058,1
period1,sc01,t8059,1
period1,sc01,t8060,1
period1,sc01,t8061,1
period1,sc01,t8062,1
period1,sc01,t8063,1
period1,sc01,t8064,1
period1,sc01,t8065,1
period1,sc01,t8066,1
period1,sc01,t8067,1
period1,sc01,t8068,1
period1,sc01,t8069,1
period1,sc01,t8070,1
period1,sc01,t8071,1
period1,sc01,t8072,1
period1,sc01,t8073,1
period1,sc01,t8074,1
period1,sc01,t8075,1
period1,sc01,t8076,1
period1,sc01,t8077,1
period1,sc01,t8078,1
period1,sc01,t8079,1
period1,sc01,t8080,1
period1,sc01,t8081,1
period1,sc01,t8082,1
period1,sc01,t8083,1
period1,sc01,t8084,1
period1,sc01,t8085,1
period1,sc01,t8086,1
period1,sc01,t8087,1
period1,sc01,t8088,1
period1,sc01,t8089,1
period1,sc01,t8090,1
period1,sc01,t8091,1
period1,sc01,t8092,1
period1,sc01,t8093,1
period1,sc01,t8094,1
period1,sc01,t8095,1
period1,sc01,t8096,1
period1,sc01,t8097,1
period1,sc01,t8098,1
period1,sc01,t8099,1
period1,sc01,t8100,1
period1,sc01,t8101,1
period1,sc01,t8102,1
period1,sc01,t8103,1
period1,sc01,t8104,1
period1,sc01,t8105,1
period1,sc01,t8106,1
period1,sc01,t8107,1
period1,sc01,t8108,1
period1,sc01,t8109,1
period1,sc01,t8110,1
period1,sc01,t8111,1
period1,sc01,t8112,1
period1,sc01,t8113,1
period1,sc01,t8114,1
period1,sc01,t8115,1
period1,sc01,t8116,1
period1,sc01,t8117,1
period1,sc01,t8118,1
period1,sc01,t8119,1
period1,sc01,t8120,1
period1,sc01,t8121,1
period1,sc01,t8122,1
period1,sc01,t8123,1
period1,sc01,t8124,1
period1,sc01,t8125,1
period1,sc01,t8126,1
period1,sc01,t8127,1
period1,sc01,t8128,1
period1,sc01,t8129,1
period1,sc01,t8130,1
period1,sc01,t8131,1
period1,sc01,t8132,1
period1,sc01,t8133,1
period1,sc01,t8134,1
period1,sc01,t8135,1
period1,sc01,t8136,1
period1,sc01,t8137,1
period1,sc01,t8138,1
period1,sc01,t8139,1
period1,sc01,t8140,1
period1,sc01,t8141,1
period1,sc01,t8142,1
period1,sc01,t8143,1
period1,sc01,t8144,1
period1,sc01,t8145,1
period1,sc01,t8146,1
period1,sc01,t8147,1
period1,sc01,t8148,1
period1,sc01,t8149,1
period1,sc01,t8150,1
period1,sc01,t8151,1
period1,sc01,t8152,1
period1,sc01,t8153,1
period1,sc01,t8154,1
period1,sc01,t8155,1
period1,sc01,t8156,1
period1,sc01,t8157,1
period1,sc01,t8158,1
period1,sc01,t8159,1
period1,sc01,t8160,1
period1,sc01,t8161,1
period1,sc01,t8162,1
period1,sc01,t8163,1
period1,sc01,t8164,1
period1,sc01,t8165,1
period1,sc01,t8166,1
period1,sc01,t8167,1
period1,sc01,t8168,1
period1,sc01,t8169,1
period1,sc01,t8170,1
period1,sc01,t8171,1
period1,sc01,t8172,1
period1,sc01,t8173,1
period1,sc01,t8174,1
period1,sc01,t8175,1
period1,sc01,t8176,1
period1,sc01,t8177,1
period1,sc01,t8178,1
period1,sc01,t8179,1
period1,sc01,t8180,1
period1,sc01,t8181,1
period1,sc01,t8182,1
period1,sc01,t8183,1
period1,sc01,t8184,1
period1,sc01,t8185,1
period1,sc01,t8186,1
period1,sc01,t8187,1
period1,sc01,t8188,1
period1,sc01,t8189,1
period1,sc01,t8190,1
period1,sc01,t8191,1
period1,sc01,t8192,1
period1,sc01,t8193,1
period1,sc01,t8194,1
period1,sc01,t8195,1
period1,sc01,t8196,1
period1,sc01,t8197,1
period1,sc01,t8198,1
period1,sc01,t8199,1
period1,sc01,t8200,1
period1,sc01,t8201,1
period1,sc01,t8202,1
period1,sc01,t8203,1
period1,sc01,t8204,1
period1,sc01,t8205,1
period1,sc01,t8206,1
period1,sc01,t8207,1
period1,sc01,t8208,1
period1,sc01,t8209,1
period1,sc01,t8210,1
period1,sc01,t8211,1
period1,sc01,t8212,1
period1,sc01,t8213,1
period1,sc01,t8214,1
period1,sc01,t8215,1
period1,sc01,t8216,1
period1,sc01,t8217,1
period1,sc01,t8218,1
period1,sc01,t8219,1
period1,sc01,t8220,1
period1,sc01,t8221,1
period1,sc01,t8222,1
period1,sc01,t8223,1
period1,sc01,t8224,1
period1,sc01,t8225,1
period1,sc01,t8226,1
period1,sc01,t8227,1
period1,sc01,t8228,1
period1,sc01,t8229,1
period1,sc01,t8230,1
period1,sc01,t8231,1
period1,sc01,t8232,1
period1,sc01,t8233,1
period1,sc01,t8234,1
period1,sc01,t8235,1
period1,sc01,t8236,1
period1,sc01,t8237,1
period1,sc01,t8238,1
period1,sc01,t8239,1
period1,sc01,t8240,1
period1,sc01,t8241,1
period1,sc01,t8242,1
period1,sc01,t8243,1
period1,sc01,t8244,1
period1,sc01,t8245,1
period1,sc01,t8246,1
period1,sc01,t8247,1
period1,sc01,t8248,1
period1,sc01,t8249,1
period1,sc01,t8250,1
period1,sc01,t8251,1
period1,sc01,t8252,1
period1,sc01,t8253,1
period1,sc01,t8254,1
period1,sc01,t8255,1
period1,sc01,t8256,1
period1,sc01,t8257,1
period1,sc01,t8258,1
period1,sc01,t8259,1
period1,sc01,t8260,1
period1,sc01,t8261,1
period1,sc01,t8262,1
period1,sc01,t8263,1
period1,sc01,t8264,1
period1,sc01,t8265,1
period1,sc01,t8266,1
period1,sc01,t8267,1
period1,sc01,t8268,1
period1,sc01,t8269,1
period1,sc01,t8270,1
period1,sc01,t8271,1
period1,sc01,t8272,1
period1,sc01,t8273,1
period1,sc01,t8274,1
period1,sc01,t8275,1
period1,sc01,t8276,1
period1,sc01,t8277,1
period1,sc01,t8278,1
period1,sc01,t8279,1
period1,sc01,t8280,1
period1,sc01,t8281,1
period1,sc01,t8282,1
period1,sc01,t8283,1
period1,sc01,t8284,1
period1,sc01,t8285,1
period1,sc01,t8286,1
period1,sc01,t8287,1
period1,sc01,t8288,1
period1,sc01,t8289,1
period1,sc01,t8290,1
period1,sc01,t8291,1
period1,sc01,t8292,1
period1,sc01,t8293,1
period1,sc01,t8294,1
period1,sc01,t8295,1
period1,sc01,t8296,1
period1,sc01,t8297,1
period1,sc01,t8298,1
period1,sc01,t8299,1
period1,sc01,t8300,1
period1,sc01,t8301,1
period1,sc01,t8302,1
period1,sc01,t8303,1
period1,sc01,t8304,1
period1,sc01,t8305,1
period1,sc01,t8306,1
period1,sc01,t8307,1
period1,sc01,t8308,1
period1,sc01,t8309,1
period1,sc01,t8310,1
period1,sc01,t8311,1
period1,sc01,t8312,1
period1,sc01,t8313,1
period1,sc01,t8314,1
period1,sc01,t8315,1
period1,sc01,t8316,1
period1,sc01,t8317,1
period1,sc01,t8318,1
period1,sc01,t8319,1
period1,sc01,t8320,1
period1,sc01,t8321,1
period1,sc01,t8322,1
period1,sc01,t8323,1
period1,sc01,t8324,1
period1,sc01,t8325,1
period1,sc01,t8326,1
period1,sc01,t8327,1
period1,sc01,t8328,1
period1,sc01,t8329,1
period1,sc01,t8330,1
period1,sc01,t8331,1
period1,sc01,t8332,1
period1,sc01,t8333,1
period1,sc01,t8334,1
period1,sc01,t8335,1
period1,sc01,t8336,1
period1,sc01,t8337,1
period1,sc01,t8338,1
period1,sc01,t8339,1
period1,sc01,t8340,1
period1,sc01,t8341,1
period1,sc01,t8342,1
period1,sc01,t8343,1
period1,sc01,t8344,1
period1,sc01,t8345,1
period1,sc01,t8346,1
period1,sc01,t8347,1
period1,sc01,t8348,1
period1,sc01,t8349,1
period1,sc01,t8350,1
period1,sc01,t8351,1
period1,sc01,t8352,1
period1,sc01,t8353,1
period1,sc01,t8354,1
period1,sc01,t8355,1
period1,sc01,t8356,1
period1,sc01,t8357,1
period1,sc01,t8358,1
period1,sc01,t8359,1
period1,sc01,t8360,1
period1,sc01,t8361,1
period1,sc01,t8362,1
period1,sc01,t8363,1
period1,sc01,t8364,1
period1,sc01,t8365,1
period1,sc01,t8366,1
period1,sc01,t8367,1
period1,sc01,t8368,1
period1,sc01,t8369,1
period1,sc01,t8370,1
period1,sc01,t8371,1
period1,sc01,t8372,1
period1,sc01,t8373,1
period1,sc01,t8374,1
period1,sc01,t8375,1
period1,sc01,t8376,1
period1,sc01,t8377,1
period1,sc01,t8378,1
period1,sc01,t8379,1
period1,sc01,t8380,1
period1,sc01,t8381,1
period1,sc01,t8382,1
period1,sc01,t8383,1
period1,sc01,t8384,1
period1,sc01,t8385,1
period1,sc01,t8386,1
period1,sc01,t8387,1
period1,sc01,t8388,1
period1,sc01,t8389,1
period1,sc01,t8390,1
period1,sc01,t8391,1
period1,sc01,t8392,1
period1,sc01,t8393,1
period1,sc01,t8394,1
period1,sc01,t8395,1
period1,sc01,t8396,1
period1,sc01,t8397,1
period1,sc01,t8398,1
period1,sc01,t8399,1
period1,sc01,t8400,1
period1,sc01,t8401,1
period1,sc01,t8402,1
period1,sc01,t8403,1
period1,sc01,t8404,1
period1,sc01,t8405,1
period1,sc01,t8406,1
period1,sc01,t8407,1
period1,sc01,t8408,1
period1,sc01,t8409,1
period1,sc01,t8410,1
period1,sc01,t8411,1
period1,sc01,t8412,1
period1,sc01,t8413,1
period1,sc01,t8414,1
period1,sc01,t8415,1
period1,sc01,t8416,1
period1,sc01,t8417,1
period1,sc01,t8418,1
period1,sc01,t8419,1
period1,sc01,t8420,1
period1,sc01,t8421,1
period1,sc01,t8422,1
period1,sc01,t8423,1
period1,sc01,t8424,1
period1,sc01,t8425,1
period1,sc01,t8426,1
period1,sc01,t8427,1
period1,sc01,t8428,1
period1,sc01,t8429,1
period1,sc01,t8430,1
period1,sc01,t8431,1
period1,sc01,t8432,1
period1,sc01,t8433,1
period1,sc01,t8434,1
period1,sc01,t8435,1
period1,sc01,t8436,1
period1,sc01,t8437,1
period1,sc01,t8438,1
period1,sc01,t8439,1
period1,sc01,t8440,1
period1,sc01,t8441,1
period1,sc01,t8442,1
period1,sc01,t8443,1
period1,sc01,t8444,1
period1,sc01,t8445,1
period1,sc01,t8446,1
period1,sc01,t8447,1
period1,sc01,t8448,1
period1,sc01,t8449,1
period1,sc01,t8450,1
period1,sc01,t8451,1
period1,sc01,t8452,1
period1,sc01,t8453,1
period1,sc01,t8454,1
period1,sc01,t8455,1
period1,sc01,t8456,1
period1,sc01,t8457,1
period1,sc01,t8458,1
period1,sc01,t8459,1
period1,sc01,t8460,1
period1,sc01,t8461,1
period1,sc01,t8462,1
period1,sc01,t8463,1
period1,sc01,t8464,1
period1,sc01,t8465,1
period1,sc01,t8466,1
period1,sc01,t8467,1
period1,sc01,t8468,1
period1,sc01,t8469,1
period1,sc01,t8470,1
period1,sc01,t8471,1
period1,sc01,t8472,1
period1,sc01,t8473,1
period1,sc01,t8474,1
period1,sc01,t8475,1
period1,sc01,t8476,1
period1,sc01,t8477,1
period1,sc01,t8478,1
period1,sc01,t8479,1
period1,sc01,t8480,1
period1,sc01,t8481,1
period1,sc01,t8482,1
period1,sc01,t8483,1
period1,sc01,t8484,1
period1,sc01,t8485,1
period1,sc01,t8486,1
period1,sc01,t8487,1
period1,sc01,t8488,1
period1,sc01,t8489,1
period1,sc01,t8490,1
period1,sc01,t8491,1
period1,sc01,t8492,1
period1,sc01,t8493,1
period1,sc01,t8494,1
period1,sc01,t8495,1
period1,sc01,t8496,1
period1,sc01,t8497,1
period1,sc01,t8498,1
period1,sc01,t8499,1
period1,sc01,t8500,1
period1,sc01,t8501,1
period1,sc01,t8502,1
period1,sc01,t8503,1
period1,sc01,t8504,1
period1,sc01,t8505,1
period1,sc01,t8506,1
period1,sc01,t8507,1
period1,sc01,t8508,1
period1,sc01,t8509,1
period1,sc01,t8510,1
period1,sc01,t8511,1
period1,sc01,t8512,1
period1,sc01,t8513,1
period1,sc01,t8514,1
period1,sc01,t8515,1
period1,sc01,t8516,1
period1,sc01,t8517,1
period1,sc01,t8518,1
period1,sc01,t8519,1
period1,sc01,t8520,1
period1,sc01,t8521,1
period1,sc01,t8522,1
period1,sc01,t8523,1
period1,sc01,t8524,1
period1,sc01,t8525,1
period1,sc01,t8526,1
period1,sc01,t8527,1
period1,sc01,t8528,1
period1,sc01,t8529,1
period1,sc01,t8530,1
period1,sc01,t8531,1
period1,sc01,t8532,1
period1,sc01,t8533,1
period1,sc01,t8534,1
period1,sc01,t8535,1
period1,sc01,t8536,1
period1,sc01,t8537,1
period1,sc01,t8538,1
period1,sc01,t8539,1
period1,sc01,t8540,1
period1,sc01,t8541,1
period1,sc01,t8542,1
period1,sc01,t8543,1
period1,sc01,t8544,1
period1,sc01,t8545,1
period1,sc01,t8546,1
period1,sc01,t8547,1
period1,sc01,t8548,1
period1,sc01,t8549,1
period1,sc01,t8550,1
period1,sc01,t8551,1
period1,sc01,t8552,1
period1,sc01,t8553,1
period1,sc01,t8554,1
period1,sc01,t8555,1
period1,sc01,t8556,1
period1,sc01,t8557,1
period1,sc01,t8558,1
period1,sc01,t8559,1
period1,sc01,t8560,1
period1,sc01,t8561,1
period1,sc01,t8562,1
period1,sc01,t8563,1
period1,sc01,t8564,1
period1,sc01,t8565,1
period1,sc01,t8566,1
period1,sc01,t8567,1
period1,sc01,t8568,1
period1,sc01,t8569,1
period1,sc01,t8570,1
period1,sc01,t8571,1
period1,sc01,t8572,1
period1,sc01,t8573,1
period1,sc01,t8574,1
period1,sc01,t8575,1
period1,sc01,t8576,1
period1,sc01,t8577,1
period1,sc01,t8578,1
period1,sc01,t8579,1
period1,sc01,t8580,1
period1,sc01,t8581,1
period1,sc01,t8582,1
period1,sc01,t8583,1
period1,sc01,t8584,1
period1,sc01,t8585,1
period1,sc01,t8586,1
period1,sc01,t8587,1
period1,sc01,t8588,1
period1,sc01,t8589,1
period1,sc01,t8590,1
period1,sc01,t8591,1
period1,sc01,t8592,1
period1,sc01,t8593,1
period1,sc01,t8594,1
period1,sc01,t8595,1
period1,sc01,t8596,1
period1,sc01,t8597,1
period1,sc01,t8598,1
period1,sc01,t8599,1
period1,sc01,t8600,1
period1,sc01,t8601,1
period1,sc01,t8602,1
period1,sc01,t8603,1
period1,sc01,t8604,1
period1,sc01,t8605,1
period1,sc01,t8606,1
period1,sc01,t8607,1
period1,sc01,t8608,1
period1,sc01,t8609,1
period1,sc01,t8610,1
period1,sc01,t8611,1
period1,sc01,t8612,1
period1,sc01,t8613,1
period1,sc01,t8614,1
period1,sc01,t8615,1
period1,sc01,t8616,1
period1,sc01,t8617,1
period1,sc01,t8618,1
period1,sc01,t8619,1
period1,sc01,t8620,1
period1,sc01,t8621,1
period1,sc01,t8622,1
period1,sc01,t8623,1
period1,sc01,t8624,1
period1,sc01,t8625,1
period1,sc01,t8626,1
period1,sc01,t8627,1
period1,sc01,t8628,1
period1,sc01,t8629,1
period1,sc01,t8630,1
period1,sc01,t8631,1
period1,sc01,t8632,1
period1,sc01,t8633,1
period1,sc01,t8634,1
period1,sc01,t8635,1
period1,sc01,t8636,1
period1,sc01,t8637,1
period1,sc01,t8638,1
period1,sc01,t8639,1
period1,sc01,t8640,1
period1,sc01,t8641,1
period1,sc01,t8642,1
period1,sc01,t8643,1
period1,sc01,t8644,1
period1,sc01,t8645,1
period1,sc01,t8646,1
period1,sc01,t8647,1
period1,sc01,t8648,1
period1,sc01,t8649,1
period1,sc01,t8650,1
period1,sc01,t8651,1
period1,sc01,t8652,1
period1,sc01,t8653,1
period1,sc01,t8654,1
period1,sc01,t8655,1
period1,sc01,t8656,1
period1,sc01,t8657,1
period1,sc01,t8658,1
